"","date","time","code","object","area","status","comment","co2abs","co2buf","dco2zp","dco2mp","h2oabs","h2obuf","dh2ozp","dh2omp","flow","pamb","aux1","aux2","tcuv","tleaf","tamb","tmin.max","partop","paramb","inside.fan","rh","e","vpd","gh2o","a","ci","ca","wa","parweatherstation","weight","wetness..lgr.s.n..21432090..sen.s.n..21367120....weather.station","temperature..lgr.s.n..21432090..sen.s.n..21420856....weather.station","relative.humidity..lgr.s.n..21432090..sen.s.n..21420856....weather.station","wind.speed..lgr.s.n..21432090..sen.s.n..21435605....weather.station","cumulative.seconds","wetnessWS","tempWS","windspeedWS","rhWS","cumulativeSeconds","species","aCorrected","dryWeight","basketWeight","saturatedWeight","sampleWeight","waterContent","waterContentmm","relativeWC"
"90","1/15/2023","10:24:57","MP_010","8",15.83125,"AFF2FF041FF-------------------",NA,448.4547,448.5845,-0.158886,-1.800086,8659.384,8662.088,195.6755,1908.62,1249.76,97.946,"1562","1426",4.61,4.61,3.93,2.84,712.2,0.6,"3",84.81,2.704006,-1.729838,-1563.155,1.355257,449.5339,446.97,10375,1371.2,8.02,"40.59","3.885","83.717","8.56","832098",40.59,3.885,8.56,83.717,832098,"himantormia",0.684851543624161,1.288,5.681,3.756,2.339,81.5993788819875,0.663876825898144,0.622736954206603
"91","1/15/2023","17:40:08","MP_010","8",15.83125,"AFF2FF041FF-------------------",NA,444.5064,444.6052,-0.719896,-0.1730911,9586.877,9587.987,1681.878,1482.109,1249.76,98.151,"1846","1619",5.78,5.72,5.63,3.39,916.6,0.3,"3",81.2,-0.3150362,-0.05102631,6173.996,-0.7139727,445.378,445.16,9388.2,1106.2,7.06,"26.47","5.314","81.486","3.52","858209",26.47,5.314,3.52,81.486,858209,"himantormia",-0.360791573628109,1.288,5.681,3.756,1.379,7.06521739130431,0.0574812475325698,0.367145899893504
"92","1/17/2023","16:12:16","MP_010","8",15.83125,"AFF2FF041FF-------------------",NA,444.9948,445.0757,-0.9634451,-0.3832495,8067.035,8060.199,2439.657,1891.76,1249.82,99.344,"1646","1485",6.79,6.33,6.59,4.6,1215.4,0.1,"3",67.86,-0.8624442,2.127854,-405.3118,-0.5220619,442.1819,445.66,7512.3,1506.2,6.95,"18.24","4.226","72.735","6.54","1025737",18.24,4.226,6.54,72.735,1025737,"himantormia",-0.263813356494276,1.288,5.681,3.756,1.269,-1.4751552795031,-0.0120015791551519,0.337859424920128
"93","1/18/2023","9:55:45","MP_010","8",15.83125,"AFF2FF041FF-------------------",NA,449.1811,449.3583,-0.252425,-1.033827,9025.909,9023.466,114.9929,1252.445,1249.78,98.416,"1372","1289",4.41,4.27,4.31,3.77,391.5,0.2,"3",87.38,1.795202,-1.756562,-1021.997,0.4153994,450.4673,448.6,10160.9,656.2,7.36,"100","4.14","89.223","11.58","1089546",100,4.14,11.58,89.223,1089546,"himantormia",0.209913632846427,1.288,5.681,3.756,1.679,30.3571428571429,0.246979865771812,0.447018104366347
"94","1/18/2023","15:07:01","MP_010","8",15.83125,"AFF2FF041FF-------------------",NA,446.4136,446.6224,-0.7171336,-0.4130562,9453.025,9450.702,1495.79,1187.439,1249.71,98.749,"1560","1425",4.91,4.98,4.92,4.48,407.6,0.2,"3",84.7,-0.4861284,-0.3277349,1483.297,-0.2577247,447.4683,446.97,9142.4,538.7,7.12,"100","4.263","88.725","4.03","1108222",100,4.263,4.03,88.725,1108222,"himantormia",-0.130235932096328,1.288,5.681,3.756,1.439,11.7236024844721,0.0953809711804185,0.383120340788072
"95","1/19/2023","9:55:15","MP_010","8",15.83125,"AFF2FF041FF-------------------",NA,447.3285,447.485,-0.5987698,-1.77115,9340.131,9337.589,414.6395,1157.438,1249.63,98.719,"1441","1335",4.52,4.15,4.15,3.3,578.4,0.2,"3",87.09,1.172097,-1.777416,-659.4384,1.308153,450.6768,446.34,10080.4,943.7,8.22,"100","4.153","92.07","8.05","1175916",100,4.153,8.05,92.07,1175916,"himantormia",0.661048495854718,1.288,5.681,3.756,2.539,97.1273291925466,0.790209238057639,0.675985090521832
"96","1/21/2023","16:20:59","MP_010","8",15.83125,"AFF2FF041FF-------------------",NA,445.4856,445.132,-0.2477597,-0.3035724,10013.62,10007.38,836.6671,738.695,1249.74,99.259,"1603","1450",4.39,4.26,4.09,3.48,273.7,0.2,"3",87.61,-0.1545809,-1.5837,97.60743,0.1559759,443.5923,444.99,9909.4,451.2,7.57,"100","3.622","98.206","2.52","1371860",100,3.622,2.52,98.206,1371860,"himantormia",0.0788192467429925,1.288,5.681,3.756,1.889,46.6614906832298,0.379628898539282,0.502928647497338
"97","1/22/2023","10:48:12","MP_010","8",15.83125,"AFF2FF041FF-------------------",NA,445.4897,445.5269,-0.8015731,-0.9366758,8596.493,8592.038,1492.613,1789.378,1249.84,98.852,"1537","1405",4.3,4.05,3.72,3.01,529.2,0.2,"3",86.18,0.4677953,-0.6431383,-727.3634,0.002725627,445.8304,445.38,8888.8,841.2,8.11,"68.82","3.453","85.797","6.54","1438293",68.82,3.453,6.54,85.797,1438293,"himantormia",0.00137734013422819,1.288,5.681,3.756,2.429,88.5869565217391,0.720726411369917,0.646698615548456
"98","1/22/2023","18:04:19","MP_010","8",15.83125,"AFF2FF041FF-------------------",NA,446.7598,446.6976,0.0933015,-0.1792627,8472.745,8459.041,-496.8869,910.9639,1249.83,99.2,"1601","1455",5.05,4.68,5.03,3.68,678.1,0.2,"3",69.65,2.221377,-1.283121,-1731.229,-0.5658603,446.8109,446.43,9866.9,1163.7,7.59,"54.71","4.07","79.902","6.54","1464460",54.71,4.07,6.54,79.902,1464460,"himantormia",-0.285945986577181,1.288,5.681,3.756,1.909,48.2142857142857,0.392262139755231,0.50825346112886
"99","1/24/2023","19:27:43","MP_010","8",15.83125,"AFF2FF041FF-------------------",NA,445.9971,446.0625,0.2850871,-0.2045737,9940.917,9933.892,-149.4931,981.3735,1249.77,98.37,"1709","1523",3.85,3.71,3.66,3.25,113.6,0.2,"3",88.78,1.786416,-2.998672,-595.7357,-0.03102243,447.5788,445.57,11064.8,166.2,8.92,"100","2.931","99.556","1.51","1642264",100,2.931,1.51,99.556,1642264,"himantormia",-0.0156765536517963,1.288,5.681,3.756,3.239,151.475155279503,1.23237268061587,0.862353567625133
"100","1/27/2023","12:19:41","MP_010","8",15.83125,"AFF2FF041FF-------------------",NA,443.3232,443.2571,0.1209075,-1.188767,9434.605,9438.994,-53.16553,2664.646,1249.81,98.059,"2031","1734",5.25,5.2,5.08,3.7,1262.5,0.5,"3",84.83,4.298194,-3.174354,-1354.037,0.14648,444.3112,441.95,12156.8,1493.7,8.32,"3.53","4.078","81.695","2.52","1875782",3.53,4.078,2.52,81.695,1875782,"himantormia",0.0740206869324911,1.288,5.681,3.756,2.639,104.891304347826,0.853375444137387,0.702609158679446
"101","1/27/2023","14:36:13","MP_010","8",15.83125,"AFF2FF041FF-------------------",NA,445.4575,445.3181,-0.555249,-0.7008604,8652.088,8652.867,2415.186,2598.54,1249.74,98.153,"1861","1629",5,4.83,4.58,2.9,829.1,0.2,"3",84.13,0.288983,-0.06128106,-4715.698,0.09883858,445.1924,445.12,8836.2,1351.2,7.68,"2.94","5.7","71.199","0.5","1883974",2.94,5.7,0.5,71.199,1883974,"himantormia",0.0499460649032767,1.288,5.681,3.756,1.999,55.2018633540372,0.449111725227003,0.532215122470713
"102","1/27/2023","18:46:44","MP_010","8",15.83125,"AFF2FF041FF-------------------",NA,448.5275,448.8298,-0.6720904,-0.4931664,8550.456,8555.349,2569.141,2346.147,1249.76,98.329,"1763","1559",4.14,3.88,3.79,3.56,206.7,0.1,"3",87.4,-0.3512877,-0.1353445,2595.508,-0.1217503,449.2701,449.1,8332.4,263.7,7.42,"3.53","3.089","82.635","2.01","1899005",3.53,3.089,2.01,82.635,1899005,"himantormia",-0.0615240363205685,1.288,5.681,3.756,1.739,35.0155279503105,0.28487958941966,0.462992545260916
"103","1/30/2023","11:37:34","MP_010","8",15.83125,"AFF2FF041FF-------------------",NA,448.3897,448.377,-0.5473689,-1.698636,9548.67,9547.386,1411.542,1189.332,1249.58,97.714,"1693","1516",4.47,4.29,4.87,3.48,611.7,0.5,"3",87.32,-0.3503541,-0.8442813,414.9732,1.954948,440.4787,447.24,9325.2,631.2,9.43,"40","3.461","95.169","1.01","2132455",40,3.461,1.01,95.169,2132455,"himantormia",0.987893185945519,1.288,5.681,3.756,3.749,191.071428571429,1.55452033162258,0.998136315228967
"104","1/30/2023","14:33:11","MP_010","8",15.83125,"AFF2FF041FF-------------------",NA,449.1855,449.1878,-0.6133345,-0.9050384,8763.147,8757.2,2399.512,2198.36,1249.76,97.902,"1549","1410",4.95,4.69,5.15,3.36,617.3,0.2,"3",85.3,-0.3169513,0.1636324,-1936.972,0.597981,449.2758,448.91,8556,1096.2,8.42,"28.24","3.711","85.946","6.04","2142992",28.24,3.711,6.04,85.946,2142992,"himantormia",0.302177528622187,1.288,5.681,3.756,2.739,112.655279503106,0.916541650217134,0.729233226837061
"105","2/1/2023","16:14:22","MP_010","8",15.83125,"AFF2FF041FF-------------------",NA,448.481,448.4366,-0.751586,-1.22614,9015.984,9017.056,1373.733,1510.398,1249.68,98.333,"1464","1357",3.67,3.54,3.64,3.05,297.9,0.1,"3",88.65,0.2154554,-1.158829,-185.9252,0.64479,454.1668,447.94,9153.7,406.2,9.01,"72.94","3.577","90.845","9.06","2321863",72.94,3.577,9.06,90.845,2321863,"himantormia",0.325831504145282,1.288,5.681,3.756,3.329,158.462732919255,1.28922226608764,0.886315228966986
"106","2/2/2023","11:39:18","MP_010","8",15.83125,"AFF2FF041FF-------------------",NA,443.7365,443.9262,0.08255535,-0.3702772,9820.326,9818.895,408.2639,338.2915,1249.72,99.336,"1652","1486",3.05,2.9,3.25,2.37,415.2,0.1,"3",86.78,-0.1103842,-2.198281,50.21387,0.7563483,421.4742,443.49,9748.9,621.2,7.96,"100","3.067","99.997","2.01","2391759",100,3.067,2.01,99.997,2391759,"himantormia",0.382205220686932,1.288,5.681,3.756,2.279,76.9409937888199,0.625977102250296,0.606762513312034
"107","2/4/2023","12:40:37","MP_010","8",15.83125,"AFF2FF041FF-------------------",NA,450.9315,450.8391,-0.5065905,-1.828698,9505.666,9502.417,1292.691,1226.339,1249.68,97.584,"1435","1333",5.72,4.88,5.99,3.7,1543.9,0.2,"3",85.33,-0.1046366,-0.582418,179.6589,2.112298,431.5826,449.52,9436.1,1608.7,10.05,"15.29","4.443","93.336","3.52","2568238",15.29,4.443,3.52,93.336,2568238,"himantormia",1.0674068061587,1.288,5.681,3.756,4.369,239.208074534162,1.94615080931702,1.16320553780618
"108","2/4/2023","17:04:52","MP_010","8",15.83125,"AFF2FF041FF-------------------",NA,449.2056,449.237,-0.4042458,-0.1079556,9919.959,9922.691,1236.771,869.6139,1249.8,97.724,"1639","1476",4.02,3.86,3.66,3.82,104.4,0.2,"3",89.76,-0.5791247,-1.327691,436.1893,-0.2025522,451.1747,449.52,9555.5,156.2,8.53,"100","3.078","99.948","4.53","2584093",100,3.078,4.53,99.948,2584093,"himantormia",-0.10235563205685,1.288,5.681,3.756,2.849,121.195652173913,0.986024476904856,0.758519701810436
"109","2/6/2023","12:13:53","MP_010","8",15.83125,"AFF2FF041FF-------------------",NA,444.4277,444.5315,-0.8198298,-0.8065766,9015.127,9000.207,2032.111,2740.529,1249.81,98.674,"1857","1625",4.55,4.52,4.68,2.67,736.6,0.3,"3",83.9,1.117584,-1.174187,-951.7943,-0.5175463,444.5333,444.57,9708.6,1321.2,7.37,"9.41","4.869","80.143","2.01","2739434",9.41,4.869,2.01,80.143,2739434,"himantormia",-0.261531489932886,1.288,5.681,3.756,1.689,31.1335403726708,0.253296486379787,0.449680511182109
"110","2/6/2023","15:13:20","MP_010","8",15.83125,"AFF2FF041FF-------------------",NA,446.7285,446.7458,-1.093054,-0.8413733,8824.955,8826.189,3523.052,3084.004,1249.84,98.547,"1949","1681",5.57,5.36,5.58,4.89,623.8,0.3,"3",87.51,-0.6917265,0.689109,-1003.798,-0.08400059,446.3852,447,8387.1,946.2,7.22,"6.47","3.453","77.748","2.52","2750201",6.47,3.453,2.52,77.748,2750201,"himantormia",-0.0424479886300829,1.288,5.681,3.756,1.539,19.4875776397515,0.158547177260166,0.409744408945687
"111","2/7/2023","14:16:21","MP_010","8",15.83125,"AFF2FF041FF-------------------",NA,448.694,448.7816,-0.8136762,-1.329461,9212.283,9206.945,1743.437,2374.244,1249.71,98.493,"1647","1482",5.9,5.05,5.4,3.56,1276.6,0.2,"3",84.5,0.9951974,-0.9635087,-1032.889,0.3596013,449.497,448.28,9837.8,1388.7,7.95,"8.24","4.644","85.214","6.04","2833182",8.24,4.644,6.04,85.214,2833182,"himantormia",0.18171719857876,1.288,5.681,3.756,2.269,76.1645962732919,0.619660481642321,0.604100106496273
"112","2/8/2023","10:26:21","MP_010","8",15.83125,"AFF2FF041FF-------------------",NA,447.1223,447.2277,-0.7009281,-0.5762255,9244.972,9241.464,1684.605,1375.088,1249.78,99.764,"1548","1412",4.08,3.92,4.04,3.34,415.4,0.2,"3",87.2,-0.4878942,-0.8344732,584.6733,0.0234527,447.8843,447.36,8931.9,641.2,7.4,"100","2.52","97.325","4.03","2905782",100,2.52,4.03,97.325,2905782,"himantormia",0.0118513446506119,1.288,5.681,3.756,1.719,33.4627329192547,0.272246348203711,0.457667731629393
"113","2/8/2023","13:09:31","MP_010","8",15.83125,"AFF2FF041FF-------------------",NA,447.6379,447.5983,-0.6532826,-0.4593311,9282.357,9285.293,1820.618,1386.213,1249.76,99.743,"1567","1428",4.22,4.01,4.05,3.17,445.5,0.2,"3",87.3,-0.6846864,-0.6997708,978.4438,0.003615238,448.2876,447.8,8850.9,756.2,7.31,"100","2.341","97.163","6.54","2915572",100,2.341,6.54,97.163,2915572,"himantormia",0.00182688694828267,1.288,5.681,3.756,1.629,26.4751552795031,0.215396762731938,0.43370607028754
"114","2/9/2023","14:07:02","MP_010","8",15.83125,"AFF2FF041FF-------------------",NA,444.6462,444.6642,-0.8954562,-0.9090352,10338.62,10344.12,2035.947,2099.649,1249.75,98.502,"1782","1577",12.56,12.4,6.2,11.39,1431.9,0.2,"3",84.03,0.1005615,4.258879,23.61219,-0.0235,443.2671,444.66,10407.8,1578.7,7.65,"8.82","6.419","87.883","3.02","3005423",8.82,6.419,3.02,87.883,3005423,"himantormia",-0.0118752467429925,1.288,5.681,3.756,1.969,52.8726708074534,0.430161863403079,0.524227902023429
"115","2/9/2023","17:52:34","MP_010","8",15.83125,"AFF2FF041FF-------------------",NA,446.1807,445.91,-1.016435,-0.7585353,10164.11,10159.66,2388.817,1967.839,1249.66,98.614,"1785","1576",5.65,5.75,5.57,4.35,483.2,0.4,"3",90.62,-0.6640647,-0.4266619,1556.419,-0.1065947,446.5378,446.13,9738.7,863.7,7.26,"12.94","5.649","87.588","3.52","3018955",12.94,5.649,3.52,87.588,3018955,"himantormia",-0.0538654622976707,1.288,5.681,3.756,1.579,22.5931677018633,0.183813659692065,0.420394036208733
"116","2/13/2023","17:27:46","MP_010","8",15.83125,"AFF2FF041FF-------------------",NA,445.7074,445.3091,-0.8313467,-0.9269532,9735.557,9736.508,2182.251,2114.094,1249.74,98.542,"1845","1614",4.74,4.54,4.74,4.03,200.7,0.1,"3",87.9,-0.1075144,-1.110827,96.78774,0.1972151,442.7506,445.16,9668.4,NA,7.57,NA,NA,NA,NA,"3363067",NA,NA,NA,NA,3363067,"himantormia",0.0996586371891038,1.288,5.681,3.756,1.889,46.6614906832298,0.379628898539282,0.502928647497338
"117","2/14/2023","12:19:06","MP_010","8",15.83125,"AFF2FF041FF-------------------",NA,446.3663,446.2018,-0.975835,-0.8047308,8849.408,8846.51,2471.2,2326.313,1249.8,98.621,"1719","1530",4.02,3.79,4.06,3.44,236.7,0.2,"3",87.84,-0.228337,-0.5863431,389.4256,-0.1653943,447.3963,446.33,8701.6,NA,7.51,NA,NA,NA,NA,"3430947",NA,NA,NA,NA,3430947,"himantormia",-0.0835786435057244,1.288,5.681,3.756,1.829,42.0031055900621,0.341729174891433,0.486954206602769
"118","2/15/2023","10:07:47","MP_010","8",15.83125,"AFF2FF041FF-------------------",NA,449.2788,449.3231,-0.7331436,-0.737296,6886.261,6879.334,2027.369,2066.588,1249.7,99.628,"1409","1313",1.19,0.99,1,0.26,199.5,0.3,"3",87.12,0.06169306,-0.3365637,-183.3028,-0.02123373,449.3818,449.33,6918.6,NA,7.6,NA,NA,NA,NA,"3509468",NA,NA,NA,NA,3509468,"himantormia",-0.0107300333201737,1.288,5.681,3.756,1.919,48.9906832298136,0.398578760363205,0.510915867944622
"119","2/15/2023","14:31:50","MP_010","8",15.83125,"AFF2FF041FF-------------------",NA,443.552,443.6024,-1.046576,-0.5332445,7694.896,7709.652,2565.187,2336.568,1249.77,99.851,"1836","1612",3.43,3.22,3.57,2.38,574,0.2,"3",85.46,-0.3598437,0.2278393,-1579.375,-0.6421154,443.3438,444.14,7481,NA,7.28,NA,NA,NA,NA,"3525311",NA,NA,NA,NA,3525311,"himantormia",-0.324479949467035,1.288,5.681,3.756,1.599,24.1459627329193,0.196446900908014,0.425718849840256
"120","2/15/2023","17:37:51","MP_010","8",15.83125,"AFF2FF041FF-------------------",NA,449.1277,449.0901,-0.8215044,-0.4288958,7342.159,7345.095,2004.223,1689.132,1249.68,100.111,"1566","1428",1.14,1.03,1.05,0.79,59.9,0.1,"3",88.67,-0.4956904,-0.4612823,1074.592,-0.3905016,450.3535,449.46,7030,NA,7.2,NA,NA,NA,NA,"3536472",NA,NA,NA,NA,3536472,"himantormia",-0.197332036320569,1.288,5.681,3.756,1.519,17.9347826086957,0.145913936044216,0.404419595314164
"121","2/16/2023","12:30:03","MP_010","8",15.83125,"AFF2FF041FF-------------------",NA,443.7591,443.8863,-0.9999946,-1.098881,7655.194,7632.097,2992.928,2998.282,1249.66,100.672,"1546","1412",4.75,4.68,4.61,2.76,1512.6,0.3,"3",82.29,0.00843,0.841819,10.0122,0.1507266,419.7817,443.83,7637.5,NA,7.08,NA,NA,NA,NA,"3604404",NA,NA,NA,NA,3604404,"himantormia",0.0761666198183971,1.288,5.681,3.756,1.399,8.61801242236025,0.0701144887485195,0.372470713525027
"122","2/16/2023","16:39:10","MP_010","8",15.83125,"AFF2FF041FF-------------------",NA,446.8605,446.8885,-0.9991647,-0.9075314,7892.985,7912.555,2294.237,2790.601,1249.77,100.684,"1448","1346",5.22,4.64,4.71,3.53,1169,0.2,"3",85.17,0.7820032,0.0336,23246.82,-0.4926934,446.9928,446.98,8408.9,NA,7.13,NA,NA,NA,NA,"3619351",NA,NA,NA,NA,3619351,"himantormia",-0.248972582708251,1.288,5.681,3.756,1.449,12.5,0.101697591788393,0.385782747603834
"123","2/18/2023","10:47:00","MP_010","8",15.83125,"AFF2FF041FF-------------------",NA,445.7618,445.4567,-0.3618968,-0.5704935,9435.097,9431.669,1093.125,1173.522,1249.76,99.822,"1618","1463",4.47,4.23,4.14,3.43,466.4,0.2,"3",86.6,0.1268033,-1.24678,-101.7046,0.2694169,450.2084,445.21,9512.1,NA,7.44,NA,NA,NA,NA,"3771021",NA,NA,NA,NA,3771021,"himantormia",0.136144347414133,1.288,5.681,3.756,1.759,36.5683229813665,0.29751283063561,0.468317358892439
"124","1/5/2023","18:38:20","MP_010","3",52.85567,"AFF2FF041FF-------------------",NA,439.7357,439.574,-0.9922487,-9.240692,9613.317,9596.966,1777.046,2004.403,1249.72,99.234,"1914","1666",5.74,5.79,5.2,3.62,329.7,0.4,"3",83.33,0.3586897,-0.5472315,-655.4625,12.73059,461.9648,431.28,9824.3,961.2,26.11,"3.53","5.928","75.912","1.01","0",3.53,5.928,1.01,75.912,0,"polytrichum",1.9268456912948,6.758,5.449,24.433,20.661,205.726546315478,2.63037059221839,0.845618630540662
"125","1/7/2023","12:57:14","MP_010","3",52.85567,"AFF2FF041FF-------------------",NA,443.0031,443.157,-1.17268,-0.3462493,9943.588,9938.626,1825.325,2967.583,1249.85,99.578,"1928","1671",7.98,7.74,7.05,6.6,1162.9,0.6,"3",86,1.804557,-0.5061389,-3565.341,-2.092361,443.4322,444,11080.9,1776.2,18.95,"32.35","5.303","83.789","3.02","152334",32.35,5.303,3.02,83.789,152334,"polytrichum",-0.316690489402556,6.758,5.449,24.433,13.501,99.7780408404853,1.27573825097667,0.552572340686776
"126","1/9/2023","11:33:59","MP_010","3",52.85567,"AFF2FF041FF-------------------",NA,450.5186,450.4261,-0.8429008,-3.084038,9782.494,9769.525,1180.595,1417.579,1249.69,98.52,"1655","1486",5.33,5.08,5.21,4.85,370.1,0,"3",88.86,0.3739371,-1.114804,-335.4286,3.333321,464.4821,448.19,10006.5,658.7,18.95,"21.18","3.419","97.542","1.51","320139",21.18,3.419,1.51,97.542,320139,"polytrichum",0.504516696127397,6.758,5.449,24.433,13.501,99.7780408404853,1.27573825097667,0.552572340686776
"127","1/12/2023","9:15:53","MP_010","3",52.85567,"AFF2FF041FF-------------------",NA,446.9094,447.0916,-0.7144691,-4.72338,8792.291,8792.861,658.476,972.9988,1249.7,99.405,"1500","1380",3.03,2.83,2.92,1.73,366.3,0.2,"3",86.13,0.495837,-1.591228,-311.6064,6.042673,474.5185,443.13,9107.4,643.7,18.89,"11.76","3.36","87.228","1.01","571053",11.76,3.36,1.01,87.228,571053,"polytrichum",0.914592209312643,6.758,5.449,24.433,13.441,98.8902042024268,1.26438658331263,0.550116645520403
"128","1/12/2023","12:00:12","MP_010","3",52.85567,"AFF2FF041FF-------------------",NA,447.0516,447.1279,-0.7800869,-2.152486,8763.154,8749.719,1207.389,1336.29,1249.74,99.178,"1544","1409",4.09,4.16,3.76,3.32,408.1,0.1,"3",87.48,0.203171,-0.5917599,-343.3335,2.053368,455.5117,445.77,8878.6,756.2,17.9,"10","4.083","84.134","1.51","580912",10,4.083,1.51,84.134,580912,"polytrichum",0.310788681706239,6.758,5.449,24.433,12.451,84.2408996744599,1.07708406685602,0.509597675275242
"129","1/14/2023","15:00:43","MP_010","3",52.85567,"AFF2FF041FF-------------------",NA,446.9989,447.0844,-0.2778425,-0.9351488,7133.167,7141.843,426.2,3451.344,1249.81,98.367,"1626","1474",5.63,5.09,5.37,3.53,1437.1,0.3,"3",83.2,4.7746,-1.259015,-3792.329,-1.104647,446.8538,446.43,10167,1766.2,16.82,"1.76","3.992","64.182","7.55","764543",1.76,3.992,7.55,64.182,764543,"polytrichum",-0.16719447506767,6.758,5.449,24.433,11.371,68.2598401894052,0.872754048903363,0.465395162280522
"130","1/14/2023","17:54:24","MP_010","3",52.85567,"AFF2FF041FF-------------------",NA,449.6475,450.0733,-0.1509465,-0.3695513,8385.129,8377.33,422.0405,1293.295,1249.66,98.409,"1641","1478",5.01,4.67,5.44,2.92,376.9,0.5,"3",73.24,1.373664,-0.5946051,-2310.211,-0.2765271,450.1247,449.89,9248.6,1283.7,16.31,"2.35","3.973","78.08","3.52","774964",2.35,3.973,3.52,78.08,774964,"polytrichum",-0.0418539165239983,6.758,5.449,24.433,10.861,60.7132287659071,0.77626487375905,0.444521753366349
"131","1/15/2023","10:03:50","MP_010","3",52.85567,"AFF2FF041FF-------------------",NA,449.7799,449.9048,-0.158886,-10.31501,8474.483,8465.678,195.6755,1968.545,1249.68,97.92,"1455","1349",4.46,4.35,4.15,2.96,1278.7,0.3,"3",86.86,2.79805,-1.743385,-1604.953,14.63442,455.2039,439.76,10238.6,1458.7,22.4,"46.47","3.644","85.087","8.05","833130",46.47,3.644,8.05,85.087,833130,"polytrichum",2.21500096394578,6.758,5.449,24.433,16.951,150.828647528855,1.92845914165879,0.693774812753244
"132","1/15/2023","17:10:30","MP_010","3",52.85567,"AFF2FF041FF-------------------",NA,444.4602,444.5811,-0.719896,0.6257014,9374.955,9379.32,1681.878,2160.636,1249.74,98.179,"1768","1568",6.02,5.94,5.77,3.58,558.2,0.5,"3",83.02,0.7553522,-0.3831235,-1971.563,-2.438913,444.2843,445.95,9858.1,1241.2,18.02,"25.88","5.303","80.92","5.03","858730",25.88,5.303,5.03,80.92,858730,"polytrichum",-0.369143064499986,6.758,5.449,24.433,12.571,86.0165729505771,1.0997874021841,0.514509065607989
"133","1/17/2023","15:38:53","MP_010","3",52.85567,"AFF2FF041FF-------------------",NA,444.7594,444.6409,-0.9634451,-0.4637537,8080.315,8077.783,2439.657,3337.384,1249.87,99.274,"1615","1460",6.38,6.41,6.27,4.17,1336.9,0.3,"3",82.39,1.415254,0.7191582,1967.931,-1.41067,445.7566,445.14,8975.5,1666.2,15.92,"20","4.36","73.64","8.05","1026033",20,4.36,8.05,73.64,1026033,"polytrichum",-0.213512760315024,6.758,5.449,24.433,10.471,54.9422906185262,0.702479033942811,0.428559734784922
"134","1/18/2023","9:39:46","MP_010","3",52.85567,"AFF2FF041FF-------------------",NA,452.3614,452.429,-0.252425,-7.780591,8852.602,8839.23,114.9929,1479.159,1249.71,98.379,"1271","1211",4.5,4.32,4.36,3.87,360.6,0.1,"3",88.75,2.152974,-1.768139,-1217.649,10.80219,459.9585,444.87,10203.4,718.7,20.33,"100","4.043","88.864","10.07","1090886",100,4.043,10.07,88.864,1090886,"polytrichum",1.63497161231709,6.758,5.449,24.433,14.881,120.198283515833,1.53682660724951,0.609053329513363
"135","1/18/2023","14:41:26","MP_010","3",52.85567,"AFF2FF041FF-------------------",NA,448.915,448.9727,-0.7171336,-0.0741,9146.549,9129.933,1495.79,1558.673,1249.8,98.76,"1425","1326",4.45,4.36,4.15,3.54,157.8,0.3,"3",87.74,0.09915181,-0.7590199,-130.6314,-1.049198,437.6082,449.61,9192.8,256.2,17.64,"100","3.987","88.803","3.52","1108986",100,3.987,3.52,88.803,1108986,"polytrichum",-0.158801960130294,6.758,5.449,24.433,12.191,80.393607576206,1.02789350697853,0.498956329554291
"136","1/19/2023","10:26:01","MP_010","3",52.85567,"AFF2FF041FF-------------------",NA,445.1313,445.1172,-0.5987698,-6.941309,9530.985,9529.388,414.6395,1435.976,1249.73,98.688,"1584","1439",4.68,4.52,4.63,3.49,435,0,"3",87.27,1.612505,-2.028265,-795.0172,9.200532,458.252,438.78,10550.7,813.7,19.49,"100","4.242","90.752","8.05","1180061",100,4.242,8.05,90.752,1180061,"polytrichum",1.39255175461781,6.758,5.449,24.433,14.041,107.768570583013,1.377903259953,0.574673597184136
"137","1/21/2023","16:00:30","MP_010","3",52.85567,"AFF2FF041FF-------------------",NA,444.9782,444.8715,-0.2477597,-0.5240672,9934.081,9926.306,836.6671,728.3036,1249.77,99.267,"1550","1412",4.46,4.44,4.21,4.11,188.9,0.2,"3",88.8,-0.1709654,-1.385176,123.425,0.5076618,439.1299,444.59,9817.9,338.7,14.98,"100","3.759","97.989","3.02","1372930",100,3.759,3.02,97.989,1372930,"polytrichum",0.0768374405243562,6.758,5.449,24.433,9.531,41.0328499556082,0.524636240539568,0.390087177178406
"138","1/22/2023","10:27:11","MP_010","3",52.85567,"AFF2FF041FF-------------------",NA,446.9599,447.0053,-0.8015731,-3.877985,8349.003,8344.416,1492.613,1873.962,1249.65,98.856,"1437","1334",4.2,4.09,3.71,3.61,465.5,0.5,"3",88.41,0.6009328,-0.4546792,-1321.663,4.538769,449.5999,443.93,8725.8,803.7,17.77,"67.65","3.234","85.452","7.55","1439331",67.65,3.234,7.55,85.452,1439331,"polytrichum",0.686967963891102,6.758,5.449,24.433,12.321,82.3172536253329,1.05248878691728,0.504277002414767
